column,missing_values,missing_rate
PREV_NAME_GOODS_CATEGORY_SPORT AND LEISURE_MEAN,16454,0.05350772502739775
PREV_APPLICATION_COUNT,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_NAN_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_POS OTHERS WITHOUT INTEREST_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_POS OTHER WITH INTEREST_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_POS MOBILE WITHOUT INTEREST_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_POS MOBILE WITH INTEREST_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_POS INDUSTRY WITHOUT INTEREST_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_POS INDUSTRY WITH INTEREST_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITHOUT INTEREST_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITH INTEREST_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CASH X-SELL: MIDDLE_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CASH X-SELL: LOW_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CASH X-SELL: HIGH_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CASH STREET: MIDDLE_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CASH STREET: LOW_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CASH STREET: HIGH_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CASH_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CARD X-SELL_MEAN,16454,0.05350772502739775
PREV_PRODUCT_COMBINATION_CARD STREET_MEAN,16454,0.05350772502739775
PREV_NAME_YIELD_GROUP_NAN_MEAN,16454,0.05350772502739775
PREV_NAME_YIELD_GROUP_MIDDLE_MEAN,16454,0.05350772502739775
PREV_NAME_YIELD_GROUP_LOW_NORMAL_MEAN,16454,0.05350772502739775
PREV_NAME_YIELD_GROUP_LOW_ACTION_MEAN,16454,0.05350772502739775
PREV_NAME_YIELD_GROUP_HIGH_MEAN,16454,0.05350772502739775
PREV_NAME_YIELD_GROUP_XNA_MEAN,16454,0.05350772502739775
PREV_NAME_SELLER_INDUSTRY_NAN_MEAN,16454,0.05350772502739775
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,16454,0.05350772502739775
PREV_NAME_SELLER_INDUSTRY_TOURISM_MEAN,16454,0.05350772502739775
PREV_NAME_CONTRACT_STATUS_CANCELED_MEAN,16454,0.05350772502739775
PREV_HOUR_APPR_PROCESS_START_MIN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_NAN_MEAN,16454,0.05350772502739775
PREV_CNT_PAYMENT_SUM,16454,0.05350772502739775
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,16454,0.05350772502739775
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,16454,0.05350772502739775
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,16454,0.05350772502739775
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,16454,0.05350772502739775
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,16454,0.05350772502739775
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,16454,0.05350772502739775
PREV_NAME_CONTRACT_TYPE_NAN_MEAN,16454,0.05350772502739775
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,16454,0.05350772502739775
PREV_NAME_CONTRACT_TYPE_REVOLVING LOANS_MEAN,16454,0.05350772502739775
PREV_NAME_CONTRACT_TYPE_CONSUMER LOANS_MEAN,16454,0.05350772502739775
PREV_NAME_CONTRACT_TYPE_CASH LOANS_MEAN,16454,0.05350772502739775
PREV_DAYS_DECISION_MEAN,16454,0.05350772502739775
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,16454,0.05350772502739775
PREV_DAYS_DECISION_MAX,16454,0.05350772502739775
PREV_DAYS_DECISION_MIN,16454,0.05350772502739775
PREV_HOUR_APPR_PROCESS_START_MEAN,16454,0.05350772502739775
PREV_HOUR_APPR_PROCESS_START_MAX,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,16454,0.05350772502739775
PREV_AMT_CREDIT_MEAN,16454,0.05350772502739775
PREV_AMT_CREDIT_MAX,16454,0.05350772502739775
PREV_AMT_CREDIT_MIN,16454,0.05350772502739775
PREV_AMT_APPLICATION_MEAN,16454,0.05350772502739775
PREV_AMT_APPLICATION_MAX,16454,0.05350772502739775
PREV_AMT_APPLICATION_MIN,16454,0.05350772502739775
PREV_WEEKDAY_APPR_PROCESS_START_NAN_MEAN,16454,0.05350772502739775
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,16454,0.05350772502739775
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_GASIFICATION / WATER SUPPLY_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_WEDDING / GIFT / HOLIDAY_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_URGENT NEEDS_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_REPAIRS_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_REFUSAL TO NAME THE GOAL_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_PURCHASE OF ELECTRONIC EQUIPMENT_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_PAYMENTS ON OTHER LOANS_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_OTHER_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_MONEY FOR A THIRD PERSON_MEAN,16454,0.05350772502739775
PREV_FLAG_LAST_APPL_PER_CONTRACT_NAN_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_JOURNEY_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_HOBBY_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_MEDICINE_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_FURNITURE_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_BUYING A HOME_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_BUILDING A HOUSE OR AN ANNEX_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_EVERYDAY EXPENSES_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_BUYING A GARAGE_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_BUYING A HOLIDAY HOME / LAND_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_BUSINESS DEVELOPMENT_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_BUYING A NEW CAR_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_BUYING A USED CAR_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_CAR REPAIRS_MEAN,16454,0.05350772502739775
PREV_NAME_CASH_LOAN_PURPOSE_EDUCATION_MEAN,16454,0.05350772502739775
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,15876,0.05162809301902071
INSTAL_PAYMENT_PERC_MAX,15876,0.05162809301902071
INSTAL_PAYMENT_PERC_MEAN,15876,0.05162809301902071
INSTAL_PAYMENT_DIFF_MAX,15876,0.05162809301902071
INSTAL_PAYMENT_DIFF_MEAN,15876,0.05162809301902071
INSTAL_AMT_PAYMENT_MIN,15876,0.05162809301902071
INSTAL_AMT_PAYMENT_MAX,15876,0.05162809301902071
INSTAL_AMT_PAYMENT_MEAN,15876,0.05162809301902071
INSTAL_DAYS_ENTRY_PAYMENT_MAX,15876,0.05162809301902071
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,15868,0.05160207735108469
INSTAL_PAYMENT_PERC_SUM,15868,0.05160207735108469
INSTAL_AMT_PAYMENT_SUM,15868,0.05160207735108469
INSTAL_NUM_INSTALMENT_NUMBER_MAX,15868,0.05160207735108469
INSTAL_NUM_INSTALMENT_NUMBER_MEAN,15868,0.05160207735108469
INSTAL_DPD_MAX,15868,0.05160207735108469
INSTAL_DPD_MEAN,15868,0.05160207735108469
INSTAL_DPD_SUM,15868,0.05160207735108469
INSTAL_DBD_MAX,15868,0.05160207735108469
INSTAL_DBD_MEAN,15868,0.05160207735108469
INSTAL_COUNT,15868,0.05160207735108469
INSTAL_DAYS_INSTALMENT_SUM,15868,0.05160207735108469
INSTAL_DBD_SUM,15868,0.05160207735108469
INSTAL_DAYS_INSTALMENT_MAX,15868,0.05160207735108469
INSTAL_PAYMENT_DIFF_SUM,15868,0.05160207735108469
INSTAL_DAYS_ENTRY_PAYMENT_SUM,15868,0.05160207735108469
INSTAL_DAYS_INSTALMENT_MEAN,15868,0.05160207735108469
INSTAL_AMT_INSTALMENT_SUM,15868,0.05160207735108469
INSTAL_AMT_INSTALMENT_MEAN,15868,0.05160207735108469
INSTAL_AMT_INSTALMENT_MAX,15868,0.05160207735108469
DEF_60_CNT_SOCIAL_CIRCLE,1021,0.003320249620333846
DEF_30_CNT_SOCIAL_CIRCLE,1021,0.003320249620333846
OBS_30_CNT_SOCIAL_CIRCLE,1021,0.003320249620333846
OBS_60_CNT_SOCIAL_CIRCLE,1021,0.003320249620333846
EXT_SOURCE_2,660,0.0021462926047211934
AMT_GOODS_PRICE,278,0.0009040444607765027
PAYMENT_RATE,12,3.9023501904021696e-05
ANNUITY_INCOME_PERC,12,3.9023501904021696e-05
AMT_ANNUITY,12,3.9023501904021696e-05
CNT_FAM_MEMBERS,2,6.503916984003616e-06
INCOME_PER_PERSON,2,6.503916984003616e-06
DAYS_LAST_PHONE_CHANGE,1,3.251958492001808e-06
NAME_INCOME_TYPE_nan,0,0.0
NAME_EDUCATION_TYPE_Lower secondary,0,0.0
NAME_EDUCATION_TYPE_Incomplete higher,0,0.0
NAME_EDUCATION_TYPE_Higher education,0,0.0
NAME_EDUCATION_TYPE_Academic degree,0,0.0
NAME_INCOME_TYPE_Commercial associate,0,0.0
NAME_INCOME_TYPE_Working,0,0.0
NAME_INCOME_TYPE_Unemployed,0,0.0
NAME_INCOME_TYPE_Student,0,0.0
NAME_INCOME_TYPE_State servant,0,0.0
NAME_INCOME_TYPE_Pensioner,0,0.0
NAME_INCOME_TYPE_Maternity leave,0,0.0
NAME_INCOME_TYPE_Businessman,0,0.0
NAME_EDUCATION_TYPE_nan,0,0.0
NAME_EDUCATION_TYPE_Secondary / secondary special,0,0.0
NAME_TYPE_SUITE_Unaccompanied,0,0.0
NAME_FAMILY_STATUS_Civil marriage,0,0.0
NAME_FAMILY_STATUS_Married,0,0.0
NAME_FAMILY_STATUS_Separated,0,0.0
NAME_FAMILY_STATUS_Single / not married,0,0.0
NAME_HOUSING_TYPE_nan,0,0.0
NAME_FAMILY_STATUS_Unknown,0,0.0
NAME_FAMILY_STATUS_Widow,0,0.0
NAME_FAMILY_STATUS_nan,0,0.0
NAME_HOUSING_TYPE_Co-op apartment,0,0.0
NAME_HOUSING_TYPE_House / apartment,0,0.0
NAME_HOUSING_TYPE_Municipal apartment,0,0.0
NAME_HOUSING_TYPE_Office apartment,0,0.0
NAME_HOUSING_TYPE_Rented apartment,0,0.0
NAME_HOUSING_TYPE_With parents,0,0.0
NAME_TYPE_SUITE_nan,0,0.0
FLAG_DOCUMENT_11,0,0.0
"NAME_TYPE_SUITE_Spouse, partner",0,0.0
REGION_RATING_CLIENT_W_CITY,0,0.0
FLAG_DOCUMENT_7,0,0.0
FLAG_DOCUMENT_6,0,0.0
FLAG_DOCUMENT_5,0,0.0
FLAG_DOCUMENT_4,0,0.0
FLAG_DOCUMENT_3,0,0.0
FLAG_DOCUMENT_2,0,0.0
LIVE_CITY_NOT_WORK_CITY,0,0.0
REG_CITY_NOT_WORK_CITY,0,0.0
REG_CITY_NOT_LIVE_CITY,0,0.0
LIVE_REGION_NOT_WORK_REGION,0,0.0
REG_REGION_NOT_WORK_REGION,0,0.0
REG_REGION_NOT_LIVE_REGION,0,0.0
HOUR_APPR_PROCESS_START,0,0.0
REGION_RATING_CLIENT,0,0.0
NAME_TYPE_SUITE_Other_B,0,0.0
FLAG_EMAIL,0,0.0
FLAG_PHONE,0,0.0
FLAG_CONT_MOBILE,0,0.0
FLAG_WORK_PHONE,0,0.0
FLAG_EMP_PHONE,0,0.0
FLAG_MOBIL,0,0.0
DAYS_ID_PUBLISH,0,0.0
DAYS_REGISTRATION,0,0.0
DAYS_BIRTH,0,0.0
REGION_POPULATION_RELATIVE,0,0.0
AMT_CREDIT,0,0.0
AMT_INCOME_TOTAL,0,0.0
CNT_CHILDREN,0,0.0
FLAG_DOCUMENT_8,0,0.0
FLAG_DOCUMENT_9,0,0.0
FLAG_DOCUMENT_10,0,0.0
OCCUPATION_TYPE_Cleaning staff,0,0.0
NAME_TYPE_SUITE_Other_A,0,0.0
NAME_TYPE_SUITE_Group of people,0,0.0
NAME_TYPE_SUITE_Family,0,0.0
NAME_TYPE_SUITE_Children,0,0.0
FLAG_OWN_REALTY_nan,0,0.0
FLAG_OWN_REALTY_Y,0,0.0
FLAG_OWN_REALTY_N,0,0.0
FLAG_OWN_CAR_nan,0,0.0
FLAG_OWN_CAR_Y,0,0.0
FLAG_OWN_CAR_N,0,0.0
CODE_GENDER_nan,0,0.0
CODE_GENDER_M,0,0.0
CODE_GENDER_F,0,0.0
NAME_CONTRACT_TYPE_nan,0,0.0
NAME_CONTRACT_TYPE_Revolving loans,0,0.0
NAME_CONTRACT_TYPE_Cash loans,0,0.0
INCOME_CREDIT_PERC,0,0.0
FLAG_DOCUMENT_21,0,0.0
FLAG_DOCUMENT_20,0,0.0
FLAG_DOCUMENT_19,0,0.0
FLAG_DOCUMENT_18,0,0.0
FLAG_DOCUMENT_17,0,0.0
FLAG_DOCUMENT_16,0,0.0
FLAG_DOCUMENT_15,0,0.0
FLAG_DOCUMENT_14,0,0.0
FLAG_DOCUMENT_13,0,0.0
FLAG_DOCUMENT_12,0,0.0
OCCUPATION_TYPE_Accountants,0,0.0
OCCUPATION_TYPE_Realty agents,0,0.0
OCCUPATION_TYPE_Cooking staff,0,0.0
ORGANIZATION_TYPE_Transport: type 4,0,0.0
ORGANIZATION_TYPE_Transport: type 2,0,0.0
ORGANIZATION_TYPE_Transport: type 1,0,0.0
ORGANIZATION_TYPE_Trade: type 7,0,0.0
ORGANIZATION_TYPE_Trade: type 6,0,0.0
ORGANIZATION_TYPE_Trade: type 5,0,0.0
ORGANIZATION_TYPE_Trade: type 4,0,0.0
ORGANIZATION_TYPE_Trade: type 3,0,0.0
ORGANIZATION_TYPE_Trade: type 2,0,0.0
ORGANIZATION_TYPE_Trade: type 1,0,0.0
ORGANIZATION_TYPE_Telecom,0,0.0
ORGANIZATION_TYPE_Services,0,0.0
ORGANIZATION_TYPE_Self-employed,0,0.0
ORGANIZATION_TYPE_Security Ministries,0,0.0
ORGANIZATION_TYPE_Security,0,0.0
ORGANIZATION_TYPE_School,0,0.0
ORGANIZATION_TYPE_Restaurant,0,0.0
ORGANIZATION_TYPE_Religion,0,0.0
ORGANIZATION_TYPE_Realtor,0,0.0
ORGANIZATION_TYPE_Postal,0,0.0
ORGANIZATION_TYPE_Police,0,0.0
ORGANIZATION_TYPE_Other,0,0.0
ORGANIZATION_TYPE_Mobile,0,0.0
ORGANIZATION_TYPE_Military,0,0.0
ORGANIZATION_TYPE_Transport: type 3,0,0.0
ORGANIZATION_TYPE_University,0,0.0
OCCUPATION_TYPE_Core staff,0,0.0
ORGANIZATION_TYPE_XNA,0,0.0
TARGET,0,0.0
dataset_type_nan,0,0.0
EMERGENCYSTATE_MODE_nan,0,0.0
EMERGENCYSTATE_MODE_Yes,0,0.0
EMERGENCYSTATE_MODE_No,0,0.0
WALLSMATERIAL_MODE_nan,0,0.0
WALLSMATERIAL_MODE_Wooden,0,0.0
"WALLSMATERIAL_MODE_Stone, brick",0,0.0
WALLSMATERIAL_MODE_Panel,0,0.0
WALLSMATERIAL_MODE_Others,0,0.0
WALLSMATERIAL_MODE_Monolithic,0,0.0
WALLSMATERIAL_MODE_Mixed,0,0.0
WALLSMATERIAL_MODE_Block,0,0.0
HOUSETYPE_MODE_nan,0,0.0
HOUSETYPE_MODE_terraced house,0,0.0
HOUSETYPE_MODE_specific housing,0,0.0
HOUSETYPE_MODE_block of flats,0,0.0
FONDKAPREMONT_MODE_nan,0,0.0
FONDKAPREMONT_MODE_reg oper spec account,0,0.0
FONDKAPREMONT_MODE_reg oper account,0,0.0
FONDKAPREMONT_MODE_org spec account,0,0.0
FONDKAPREMONT_MODE_not specified,0,0.0
ORGANIZATION_TYPE_nan,0,0.0
ORGANIZATION_TYPE_Medicine,0,0.0
ORGANIZATION_TYPE_Legal Services,0,0.0
ORGANIZATION_TYPE_Kindergarten,0,0.0
ORGANIZATION_TYPE_Insurance,0,0.0
ORGANIZATION_TYPE_Advertising,0,0.0
WEEKDAY_APPR_PROCESS_START_nan,0,0.0
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0,0.0
WEEKDAY_APPR_PROCESS_START_TUESDAY,0,0.0
WEEKDAY_APPR_PROCESS_START_THURSDAY,0,0.0
WEEKDAY_APPR_PROCESS_START_SUNDAY,0,0.0
WEEKDAY_APPR_PROCESS_START_SATURDAY,0,0.0
WEEKDAY_APPR_PROCESS_START_MONDAY,0,0.0
WEEKDAY_APPR_PROCESS_START_FRIDAY,0,0.0
OCCUPATION_TYPE_nan,0,0.0
OCCUPATION_TYPE_Waiters/barmen staff,0,0.0
OCCUPATION_TYPE_Security staff,0,0.0
OCCUPATION_TYPE_Secretaries,0,0.0
OCCUPATION_TYPE_Sales staff,0,0.0
OCCUPATION_TYPE_Private service staff,0,0.0
OCCUPATION_TYPE_Medicine staff,0,0.0
OCCUPATION_TYPE_Managers,0,0.0
OCCUPATION_TYPE_Low-skill Laborers,0,0.0
OCCUPATION_TYPE_Laborers,0,0.0
OCCUPATION_TYPE_IT staff,0,0.0
OCCUPATION_TYPE_High skill tech staff,0,0.0
OCCUPATION_TYPE_HR staff,0,0.0
OCCUPATION_TYPE_Drivers,0,0.0
ORGANIZATION_TYPE_Agriculture,0,0.0
ORGANIZATION_TYPE_Bank,0,0.0
ORGANIZATION_TYPE_Business Entity Type 1,0,0.0
ORGANIZATION_TYPE_Industry: type 11,0,0.0
ORGANIZATION_TYPE_Industry: type 9,0,0.0
ORGANIZATION_TYPE_Industry: type 8,0,0.0
ORGANIZATION_TYPE_Industry: type 7,0,0.0
ORGANIZATION_TYPE_Industry: type 6,0,0.0
ORGANIZATION_TYPE_Industry: type 5,0,0.0
ORGANIZATION_TYPE_Industry: type 4,0,0.0
ORGANIZATION_TYPE_Industry: type 3,0,0.0
ORGANIZATION_TYPE_Industry: type 2,0,0.0
ORGANIZATION_TYPE_Industry: type 13,0,0.0
ORGANIZATION_TYPE_Industry: type 12,0,0.0
ORGANIZATION_TYPE_Industry: type 10,0,0.0
ORGANIZATION_TYPE_Business Entity Type 2,0,0.0
ORGANIZATION_TYPE_Industry: type 1,0,0.0
ORGANIZATION_TYPE_Housing,0,0.0
ORGANIZATION_TYPE_Hotel,0,0.0
ORGANIZATION_TYPE_Government,0,0.0
ORGANIZATION_TYPE_Emergency,0,0.0
ORGANIZATION_TYPE_Electricity,0,0.0
ORGANIZATION_TYPE_Culture,0,0.0
ORGANIZATION_TYPE_Construction,0,0.0
ORGANIZATION_TYPE_Cleaning,0,0.0
ORGANIZATION_TYPE_Business Entity Type 3,0,0.0
SK_ID_CURR,0,0.0
